Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,Best Western Plus Canyonlands Moab - Tesla Supercharger,16 South Main Street,,Moab,UT,84532,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,4,,Tesla,https://www.tesla.com/supercharger,200-9,38.573122,-109.552368,2024-07-01,102459,2025-01-09 17:57:07 UTC,P,,,2014-01-01,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,JC Mickelson's - Tesla Supercharger,2100 S Main Street,,Nephi,UT,84648,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,200-9,39.678111,-111.841003,2024-07-01,102460,2025-01-09 17:57:07 UTC,P,,,2014-06-15,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Holiday Inn Express - Tesla Supercharger,925 Westwood Blvd.,,Price,UT,84501,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,200-8,39.600831,-110.831666,2024-07-01,102461,2025-01-09 17:57:07 UTC,P,,,2015-11-01,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Holiday Inn Express Richfield - Tesla Supercharger,20 W 1400 N,,Richfield,UT,84701,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,4,,Tesla,https://www.tesla.com/supercharger,200-9,38.78799,-112.085173,2024-07-01,102462,2025-01-09 17:57:07 UTC,P,,,2014-04-01,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Sunset Corner Shopping Center - Tesla Supercharger,1091 N Bluff St,,St. George,UT,84770,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,200-9,37.126463,-113.601737,2024-07-01,102464,2025-01-09 17:57:07 UTC,P,,,2014-08-01,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Comfort Inn & Suites - Tesla Supercharger,1568 East Saddleback Blvd.,,Tooele,UT,84074,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,6,,Tesla,https://www.tesla.com/supercharger,200-9,40.684466,-112.269008,2024-07-01,102465,2025-01-09 17:57:07 UTC,P,,,2015-03-01,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Hampton Inn - Tesla Supercharger,2145 W Main Street,,Tremonton,UT,84337,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,10,,Tesla,https://www.tesla.com/supercharger,200-8,41.70995,-112.198576,2024-07-01,102466,2025-01-09 17:57:07 UTC,P,,,2015-03-01,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,PUBLIC WORKS CT4021 (PUBLIC),7960 S 4000 W,North parking lot of public works building,West Jordan,UT,84088,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.607416,-111.987165,2025-01-17,103087,2025-01-17 01:02:10 UTC,,,,2018-09-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,HOLLADAYSTORAGE MCP,4700 S Highland Dr,Station is in parking lot behind Cottonwood dental. Parking lot of self storage/ Magnus Properties,Holladay,UT,84117,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.668016,-111.840429,2025-01-17,103852,2025-01-17 01:02:22 UTC,,,,2018-10-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,EMI HEALTH EMI HEALTH 1,5101 Commerce Dr,,Murray,UT,84107,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.660622,-111.897996,2025-01-17,104351,2025-01-17 00:58:29 UTC,,,,2018-10-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,TPARK TPARK4,2600 Executive Pkwy,,Lehi,UT,84043,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.428214,-111.892213,2025-01-17,104896,2025-01-17 01:03:13 UTC,,,,2018-11-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,TPARK TPARK2,3300 Ashton Blvd,Building 2,Lehi,UT,84043,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.42907,-111.892416,2025-01-17,104957,2025-01-17 01:03:58 UTC,,,,2018-11-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,SLCO FLEET SLC HEALTH 1,660 S 200 E,Near rear of building,Salt Lake City,UT,84111,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.755456,-111.886134,2025-01-17,105271,2025-01-17 01:03:57 UTC,,,,2018-12-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,The Grand Lodge at Brian Head - Tesla Destination,314 Hunter Ridge Dr,,Brian Head,UT,84719,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,37.705601,-112.852421,2024-07-01,115861,2025-01-09 17:57:07 UTC,P,,,2015-06-30,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Amangiri - Tesla Destination,1 Kayenta Rd,,Canyon Point,UT,84741,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,37.0144,-111.612,2024-07-01,115862,2025-01-09 17:57:07 UTC,P,,,2014-12-31,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Comfort Inn & Suites - Cedar City - Tesla Destination,1288 S Main St,,Cedar City,UT,84720,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,37.656278,-113.078107,2024-07-01,115863,2025-01-09 17:57:07 UTC,P,,,2018-05-11,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Motel 6 Cedar City - Tesla Destination,1620 W 200 N,,Cedar City,UT,84720,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,37.656278,-113.078107,2024-07-01,115864,2025-01-09 17:57:07 UTC,P,,,2018-04-06,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Abbey Inn Cedar City - Tesla Destination,940 W 200 N,,Cedar City,UT,84721,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,37.681705,-113.075513,2024-07-01,115866,2025-01-09 17:57:07 UTC,P,,,2015-02-24,,,,,J1772 TESLA,US,,,,Public,,public,,,INN,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Entrada Escalante Lodge - Tesla Destination,480 W Main St,,Escalante,UT,84726,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,37.770342,-111.602511,2024-07-01,115867,2025-01-09 17:57:07 UTC,P,,,2017-07-10,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Canyon Country Lodge - Tesla Destination,760 E Hwy 12,,Escalante,UT,84726,,877-798-3752,E,,Public,,,,,,,5,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,37.765017,-111.589019,2024-07-01,115868,2025-01-09 17:57:07 UTC,P,,,2018-06-01,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Hampton Inn and Suites Salt Lake City/Farmington - Tesla Destination,332 W Park Ln,,Farmington,UT,84025,,877-798-3752,E,,Public,,,,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.991943,-111.89546,2024-07-01,115869,2025-01-09 17:57:07 UTC,P,,,2017-11-13,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Kayenta Coyote Gulch Art Village - Tesla Destination,875 Coyote Gulch Ct,,Ivins,UT,84738,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,37.185035,-113.706455,2024-07-01,115870,2025-01-09 17:57:07 UTC,P,,,2017-02-17,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,"Days Inn & Suites - Kanab, UT - Tesla Destination",296 W 100 N,,Kanab,UT,84741,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,37.050248,-112.534751,2024-07-01,115871,2025-01-09 17:57:07 UTC,P,,,2017-11-17,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,La Quinta Inn & Suites La Verkin - Tesla Destination,101 E 500 N,,La Verkin,UT,84745,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,37.210889,-113.268761,2024-07-01,115872,2025-01-09 17:57:07 UTC,P,,,2017-08-11,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Best Western Plus Zion West Hotel - Tesla Destination,44 W 500 N,,La Verkin,UT,84745,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,37.211826,-113.2703,2024-07-01,115873,2025-01-09 17:57:07 UTC,P,,,2018-05-09,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Homewood Suites by Hilton Moab - Tesla Destination,132 N Main St,,Moab,UT,84532,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,38.575547,-109.550033,2024-07-01,115876,2025-01-09 17:57:07 UTC,P,,,2018-06-13,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,North Ogden Branch - Weber County Library - Tesla Destination,475 E 2600 N,,Ogden,UT,84414,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,41.305194,-111.965529,2024-07-01,115877,2025-01-09 17:57:07 UTC,P,,,2018-06-19,,,,,TESLA,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,University Mall Shopping Center/University Place - Tesla Destination,575 E University Pkwy,,Orem,UT,84097,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.275977,-111.682038,2024-07-01,115878,2025-01-09 17:57:07 UTC,P,,,2018-10-08,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Hotel Park City - Tesla Destination,2001 Park Ave,,Park City,UT,84060,,877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.662193,-111.513325,2024-07-01,115880,2025-01-09 17:57:07 UTC,P,,,2015-08-25,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Waldorf Astoria Park City - Tesla Destination,2100 Frostwood Dr,,Park City,UT,84098,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.690435,-111.550533,2024-07-01,115882,2025-01-09 17:57:07 UTC,P,,,2018-05-02,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,The St. Regis Deer Valley - Tesla Destination,2300 Deer Valley Dr E,,Park City,UT,84060,,877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.638098,-111.47706,2024-07-01,115883,2025-01-09 17:57:07 UTC,P,,,2018-02-23,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Hyatt Centric Park City - Tesla Destination,3551 N Escala,,Park City,UT,84098,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.68256,-111.556754,2024-07-01,115885,2025-01-09 17:57:07 UTC,P,,,2017-02-21,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Stein Eriksen Lodge - Tesla Destination,7700 Stein Way,,Park City,UT,84060,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.622116,-111.490937,2024-07-01,115887,2025-01-09 17:57:07 UTC,P,,,2014-10-14,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Promontory Club - Tesla Destination,8758 N Promontory Ranch Rd,,Park City,UT,84098,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.74606,-111.450343,2024-07-01,115888,2025-01-09 17:57:07 UTC,P,,,2017-11-16,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Montage Deer Valley - Tesla Destination,9100 Marsac Ave,,Park City,UT,84060,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.61588,-111.509028,2024-07-01,115889,2025-01-09 17:57:07 UTC,P,,,2014-02-20,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Provo Marriott Hotel - Tesla Destination,101 W 100 N,,Provo,UT,84601,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.234985,-111.6607,2024-07-01,115890,2025-01-09 17:57:07 UTC,P,,,2015-06-01,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Comfort Inn-Richfield - Tesla Destination,1070 W 1250 S,,Richfield,UT,84701,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,38.750381,-112.104478,2024-07-01,115891,2025-01-09 17:57:07 UTC,P,,,2018-08-10,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Red Lion Hotel Salt Lake - Tesla Destination,161 W 600 South,,Salt Lake City,UT,84101,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.756019,-111.895151,2024-07-01,115892,2025-01-09 17:57:07 UTC,P,,,2018-11-01,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Home2 Suites Salt Lake City-East - Tesla Destination,2350 Foothills Dr,,Salt Lake City,UT,84109,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.72019,-111.811651,2024-07-01,115893,2025-01-09 17:57:07 UTC,P,,,2016-09-09,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Atlantic Aviation - Salt Lake City - Tesla Destination,485 N 2360 W,,Salt Lake City,UT,84116,,877-798-3752,E,,Public,,,,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,40.779503,-111.957862,2024-07-01,115896,2025-01-09 17:57:07 UTC,P,,,2018-03-06,,,,,J1772 TESLA,US,,,,Public,,public,,,AIRPORT,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Hyatt Place Salt Lake City Airport - Tesla Destination,52 N Tommy Thompson Rd,,Salt Lake City,UT,84116,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.770949,-112.001782,2024-07-01,115897,2025-01-09 17:57:07 UTC,P,,,2018-04-10,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Grand America Hotel - Tesla Destination,555 S Main St,,Salt Lake City,UT,84111,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.75744,-111.890545,2024-07-01,115898,2025-01-09 17:57:07 UTC,P,,,2015-04-10,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,"Snowbird Parking Structure, Level 2 - Tesla Destination",1 Cliff Lodge Dr,,Snowbird,UT,84092,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,40.582857,-111.651537,2024-07-01,115899,2025-01-09 17:57:07 UTC,P,,,2018-01-18,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Holiday Inn South Jordan - SLC South - Tesla Destination,10499  S. Jordan Gateway,,South Jordan,UT,84095,,877-798-3752,E,,Public,,,,,,,4,,,Non-Networked,,200-9,40.561094,-111.901527,2024-07-01,115900,2025-01-09 17:57:07 UTC,P,,,2017-10-27,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Cable Mountain Lodge - Tesla Destination,147 Zion Park Blvd,,Springdale,UT,84767,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,37.198939,-112.989039,2024-07-01,115901,2025-01-09 17:57:07 UTC,P,,,2016-09-19,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Cliffrose Lodge & Gardens - Tesla Destination,281 Zion Park Blvd,,Springdale,UT,84767,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,37.198988,-112.989664,2024-07-01,115902,2025-01-09 17:57:07 UTC,P,,,2015-05-04,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Flanigan's Inn & Hotel Zion National Park - Tesla Destination,450 Zion Park Blvd,,Springdale,UT,84767,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,37.194414,-112.99341,2024-07-01,115903,2025-01-09 17:57:07 UTC,P,,,2015-06-30,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,Zion National Park,,,,false,
ELEC,Best Western Abbey Inn - Tesla Destination,1129  S Bluff St,,St. George,UT,84770,,877-798-3752,E,,Public,,,,,,,8,,,Non-Networked,,200-9,37.088983,-113.584243,2024-07-01,115904,2025-01-09 17:57:07 UTC,P,,,2015-01-23,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Best Western Coral Hills - Tesla Destination,125 E St George Blvd,,St George,UT,84770,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,37.110028,-113.579997,2024-07-01,115905,2025-01-09 17:57:07 UTC,P,,,2014-12-15,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Best Western Travel Inn - Tesla Destination,316 E St George Blvd,,St George,UT,84770,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,37.109548,-113.576523,2024-07-01,115906,2025-01-09 17:57:07 UTC,P,,,2015-01-23,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,My Place Hotel St. George - Tesla Destination,1644 S 270 E,,St. George,UT,84010,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,37.0805,-113.578356,2024-07-01,115907,2025-01-09 17:57:07 UTC,P,,,2018-05-21,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Inn at Entrada - Tesla Destination,2588 W Sinagua Trl,,Saint George,UT,84770,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,37.156578,-113.637132,2024-07-01,115908,2025-01-09 17:57:07 UTC,P,,,2016-03-11,,,,,J1772 TESLA,US,,,,Public,,public,,,INN,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Broken Spur Inn & Steakhouse - Tesla Destination,955 E State Rte 24,,Torrey,UT,84775,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,38.299236,-111.400314,2024-07-01,115909,2025-01-09 17:57:07 UTC,P,,,2017-12-17,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Bryce Canyon Inn & Bryce Canyon Coffee Company - Tesla Destination,21 N Main St,,Tropic,UT,84776,,877-798-3752,E,,Public,,,,,,,5,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,37.624765,-112.082058,2024-07-01,115910,2025-01-09 17:57:07 UTC,P,,,2018-10-25,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,CITY OF LOGAN 110 CHURCH ST,110 Church St,Street Parking,Logan,UT,84321,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.733692,-111.833569,2025-01-17,116737,2025-01-17 00:52:09 UTC,,,,2019-01-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,STATE OF UTAH REGION 1 NORTH,230 W 175 N,,Ogden,UT,84404,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.263707,-111.981252,2025-01-17,116887,2025-01-17 00:47:11 UTC,,,,2019-01-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,NORTH SLOPE 1 NORTH SLOPE 2,4100 Chapel Ridge Rd,Parking Lot,Lehi,UT,84043,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.439292,-111.893175,2025-01-17,117024,2025-01-17 01:10:57 UTC,,,,2019-01-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Albion Day Lodge,10520 E Day Lodge Rd,,Alta,UT,84092,,801-359-1078,E,,Public,24 hours daily; no overnight parking,,,,,,1,,,Non-Networked,,GPS,40.590728,-111.627767,2023-12-13,117864,2024-01-31 22:07:01 UTC,P,,,2018-02-01,,,,,J1772,US,,,,Public,,public,,,REC_SPORTS_FACILITY,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,IP IP1NW,1633 W Innovation Way,North side of building,Lehi,UT,84043,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.430982,-111.87567,2025-01-17,118504,2025-01-17 01:05:36 UTC,,,,2019-02-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,IP IP1SE,1633 W Innovation Way,South side of building in lower parking deck,Lehi,UT,84043,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.430417,-111.87545,2025-01-17,118677,2025-01-17 01:05:35 UTC,,,,2019-02-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,PUBLIC USE MTN DELL GOLF,Interstate 80,Center of parking lot looking over course,Salt Lake City,UT,84108,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.750324,-111.699936,2025-01-17,121617,2025-01-17 00:59:52 UTC,,,,2019-04-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,PUBLIC USE 255 E 500 S #4,255 East 500 South,,Salt Lake City,UT,84111,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.758583,-111.88365,2025-01-17,121618,2025-01-17 01:24:46 UTC,,,,2019-04-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,"Walmart 4068 - Spanish Fork, UT",1206 N. Canyon Creek Pkwy,,Spanish Fork,UT,84660,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,40.12414,-111.64027,2025-01-17,121757,2025-01-17 03:08:17 UTC,,,,2019-04-26,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
